Date,AAPL,AMZN,ANET,APO,ARES,AVGO,BX,GOOGL,IBM,KKR,META,MSFT,NVDA,OWL,TSM
2021-08-03,143.52,168.31,23.70,54.59,62.26,44.32,96.70,134.44,112.46,62.00,348.18,275.03,19.75,10.28,109.15
2021-08-04,143.12,167.74,23.88,54.80,62.15,44.41,98.03,133.94,111.43,63.18,355.80,274.45,20.20,9.84,109.45
2021-08-05,143.22,168.80,23.79,55.02,62.97,44.40,97.15,135.05,111.44,64.33,359.81,277.33,20.57,9.81,109.90
2021-08-06,142.54,167.25,23.60,55.47,63.14,44.19,95.97,134.55,112.47,64.66,360.35,277.27,20.30,9.81,108.97
2021-08-09,142.49,167.09,23.47,55.16,62.30,44.12,95.92,135.71,111.52,63.95,358.46,276.19,20.23,9.83,108.98
2021-08-10,142.01,166.03,23.23,54.09,61.62,43.90,95.57,135.60,111.63,62.96,357.99,274.38,19.87,9.70,107.26
2021-08-11,142.27,164.61,23.07,53.39,60.76,44.02,96.11,135.08,112.22,62.97,356.83,274.87,19.63,9.78,106.92
2021-08-12,145.22,165.18,22.94,52.91,61.51,44.09,95.30,135.99,112.96,63.24,359.49,277.61,19.84,10.08,106.65
2021-08-13,145.43,164.70,22.75,53.43,63.72,44.26,96.39,136.52,113.05,63.33,360.02,280.52,20.12,10.21,106.47
2021-08-16,147.40,164.95,22.84,53.50,63.63,44.44,96.36,137.09,113.37,62.71,363.37,282.20,19.88,10.28,105.67
2021-08-17,146.49,162.10,22.79,52.48,61.90,43.58,94.72,135.46,112.45,60.91,355.33,280.74,19.39,10.21,102.42
2021-08-18,142.76,160.06,22.63,51.77,61.35,42.69,93.57,134.26,110.12,60.59,352.36,279.02,18.97,10.12,101.81
2021-08-19,143.09,159.39,22.93,50.80,60.74,43.11,92.68,134.49,108.97,59.64,352.03,284.82,19.73,10.12,101.88
2021-08-20,144.54,160.00,23.12,51.08,60.87,43.26,95.14,136.22,109.83,60.71,356.24,292.10,20.74,9.87,99.66
2021-08-23,146.02,163.29,23.14,52.11,62.04,43.92,97.21,138.81,110.24,61.77,360.19,292.38,21.88,10.12,102.28
2021-08-24,145.94,165.29,23.53,52.37,62.52,43.83,99.14,140.02,110.41,61.80,362.33,290.43,21.72,10.48,103.34
2021-08-25,144.71,164.96,23.38,52.78,62.79,44.01,100.36,140.83,110.43,61.87,365.18,289.85,22.14,10.47,107.88
2021-08-26,143.91,165.80,23.08,52.57,63.60,44.22,102.34,140.20,109.57,61.59,361.21,287.04,21.99,10.89,108.86
2021-08-27,144.94,167.48,23.30,53.24,64.25,45.15,104.30,142.74,110.07,61.56,369.39,287.65,22.56,10.84,109.22
2021-08-30,149.35,171.08,23.26,53.44,65.12,45.42,104.46,143.32,109.72,61.67,377.35,291.36,22.61,11.11,109.68
2021-08-31,148.09,173.54,23.10,54.26,66.02,45.27,105.57,143.43,110.81,61.65,376.08,289.72,22.31,10.93,109.70
2021-09-01,148.75,173.95,22.47,55.34,66.43,44.90,107.08,143.94,109.98,61.87,378.72,289.67,22.37,11.15,111.04
2021-09-02,149.87,173.16,22.74,55.55,67.42,44.78,107.75,142.03,110.54,61.80,372.01,289.02,22.32,11.16,111.34
2021-09-03,150.50,173.90,22.69,56.11,67.86,45.31,108.32,142.48,110.21,61.79,372.98,289.01,22.77,11.46,114.28
2021-09-07,152.83,175.46,22.47,56.19,67.83,45.21,106.70,143.01,109.01,60.19,378.85,288.09,22.59,11.74,114.95
2021-09-08,151.29,176.27,22.47,55.62,68.42,45.01,107.74,142.43,109.49,60.48,374.28,288.12,22.27,11.74,112.36
2021-09-09,150.28,174.21,22.38,55.50,68.22,44.93,108.66,142.28,108.75,60.32,374.71,285.28,22.10,12.27,113.09
2021-09-10,145.30,173.46,21.93,55.12,67.52,45.35,108.10,139.64,108.18,60.18,375.39,283.80,22.40,12.50,113.35
2021-09-13,145.87,172.86,22.39,56.28,67.34,45.42,108.49,141.08,109.08,60.72,373.23,285.03,22.08,12.70,113.95
2021-09-14,144.47,172.50,22.36,55.39,66.91,45.69,109.66,141.29,107.55,60.78,373.25,287.72,22.17,12.73,113.46
2021-09-15,145.36,173.79,22.43,57.20,68.31,46.41,113.02,143.16,108.33,61.96,370.67,292.54,22.27,13.04,112.00
2021-09-16,145.13,174.41,22.81,56.92,68.83,46.19,113.39,142.35,107.72,63.90,369.81,292.93,22.17,12.96,111.80
2021-09-17,142.46,173.13,22.45,57.00,67.73,46.07,112.21,139.56,106.77,63.75,361.55,287.79,21.83,12.69,108.99
2021-09-20,139.42,167.79,22.12,53.04,65.84,45.05,104.09,137.50,106.04,59.88,352.60,282.45,21.04,12.16,106.16
2021-09-21,139.90,167.18,21.97,53.67,65.74,45.03,107.12,137.81,104.99,60.93,354.37,282.93,21.18,12.16,106.41
2021-09-22,142.26,169.00,21.89,53.93,65.87,45.91,105.65,139.05,106.30,60.99,340.22,286.56,21.87,12.38,107.25
2021-09-23,143.21,170.80,22.37,55.61,66.84,46.25,106.71,139.97,107.96,61.03,342.95,287.50,22.41,12.42,107.54
2021-09-24,143.30,171.28,22.51,56.65,66.50,46.30,105.04,140.97,108.56,59.48,349.89,287.29,22.01,12.62,107.03
2021-09-27,141.79,170.29,22.30,57.18,65.02,46.30,103.57,139.83,109.40,59.00,350.50,282.32,21.59,12.81,107.51
2021-09-28,138.41,165.80,21.66,55.77,62.98,45.03,99.23,134.64,108.54,57.55,337.68,272.10,20.63,12.69,103.57
2021-09-29,139.31,165.06,21.62,56.60,63.45,44.89,99.85,133.17,109.89,58.34,336.65,272.56,20.45,12.43,103.31
2021-09-30,138.01,164.25,21.48,55.91,63.54,44.47,97.69,132.50,109.69,58.38,336.44,270.57,20.65,12.35,103.34
2021-10-01,139.14,164.16,21.91,56.16,64.05,44.69,97.19,135.34,113.16,59.14,340.02,277.46,20.67,12.37,103.26
2021-10-04,135.71,159.49,21.48,53.36,63.04,43.65,93.16,132.48,113.78,57.79,323.39,271.71,19.67,12.04,100.91
2021-10-05,137.63,161.05,22.06,55.87,64.28,44.52,96.40,134.83,113.02,59.34,330.06,277.13,20.38,12.15,101.13
2021-10-06,138.50,163.10,22.09,56.83,65.20,44.82,95.61,136.36,112.40,59.32,330.74,281.31,20.63,11.86,101.20
2021-10-07,139.76,165.12,22.76,57.72,66.46,45.30,96.80,138.00,111.97,60.77,326.35,282.98,21.01,12.04,102.58
2021-10-08,139.38,164.43,23.25,59.33,66.89,45.20,97.76,138.56,113.08,62.82,327.18,282.98,20.76,12.18,101.85
2021-10-11,139.29,162.32,23.60,59.38,65.82,45.15,96.18,137.69,112.46,62.74,322.62,282.38,20.63,12.09,102.06
2021-10-12,138.02,162.37,23.43,59.83,65.94,44.50,97.35,135.25,110.91,62.61,320.95,281.08,20.60,12.23,101.07
2021-10-13,137.44,164.21,23.99,59.95,66.56,44.48,99.66,136.37,111.14,63.07,321.71,284.38,20.87,12.60,101.80
2021-10-14,140.22,164.99,24.70,61.54,67.81,45.63,102.47,139.91,113.21,64.06,325.67,290.56,21.67,12.50,104.18
2021-10-15,141.27,170.45,24.36,61.20,66.03,46.15,103.31,140.13,114.18,63.49,321.93,291.96,21.79,12.61,106.31
2021-10-18,142.94,172.34,23.98,62.00,65.88,46.16,103.96,141.52,112.37,64.37,332.42,294.91,22.15,12.69,106.76
2021-10-19,145.10,172.21,24.35,66.43,67.61,46.81,106.46,141.98,112.10,65.69,337.03,295.82,22.22,13.28,108.26
2021-10-20,145.58,170.75,24.67,67.44,68.56,46.71,108.06,140.52,112.04,67.68,337.81,295.03,22.03,13.42,106.99
2021-10-21,145.80,171.75,24.72,70.16,69.72,47.15,111.27,140.64,101.32,70.11,338.90,298.24,22.62,13.69,107.64
2021-10-22,145.03,166.78,24.41,72.36,70.28,47.27,115.56,136.36,100.97,70.52,321.78,296.71,22.65,13.59,105.73
2021-10-25,144.98,166.02,24.13,72.58,71.93,47.88,117.19,136.24,100.78,71.78,325.83,295.72,23.09,13.65,105.18
2021-10-26,145.64,168.80,25.22,72.40,72.72,48.96,119.37,138.08,100.38,73.40,313.06,297.62,24.64,13.55,105.68
2021-10-27,145.18,169.62,25.17,70.32,71.27,47.97,114.61,144.93,98.83,73.20,309.50,310.16,24.37,13.50,105.29
2021-10-28,148.81,172.33,25.44,71.10,74.21,48.56,117.03,144.57,99.36,75.99,314.16,311.29,24.86,14.00,107.38
2021-10-29,146.11,168.62,25.61,69.85,72.92,48.76,117.14,146.74,98.77,76.40,320.75,318.26,25.48,13.68,105.24
2021-11-01,145.29,165.91,25.54,69.29,72.28,48.43,116.42,142.24,99.70,74.46,327.11,316.11,25.74,13.94,105.63
2021-11-02,146.33,165.64,30.74,69.37,72.98,49.25,121.81,144.15,99.63,77.44,325.22,319.71,26.31,14.17,105.62
2021-11-03,147.76,169.20,32.11,70.77,74.53,49.74,122.29,145.31,100.38,79.97,328.73,320.55,26.51,13.68,105.53
2021-11-04,147.24,173.85,32.74,70.16,74.28,50.31,122.32,146.96,99.81,77.75,332.93,322.89,29.70,13.55,109.02
2021-11-05,147.77,175.95,33.16,69.84,73.72,51.26,120.64,147.54,102.09,76.98,338.16,322.53,29.65,13.55,109.03
2021-11-08,146.95,174.45,32.90,69.93,74.10,51.26,120.21,147.72,102.85,75.69,335.67,323.42,30.70,13.67,111.91
2021-11-09,147.31,178.81,33.21,69.25,75.27,51.15,123.89,147.61,101.14,76.38,332.45,322.42,30.56,12.85,112.72
2021-11-10,144.49,174.10,32.63,67.17,74.83,50.33,118.02,144.61,100.61,72.94,324.79,317.48,29.36,12.76,109.40
2021-11-11,144.44,173.62,32.59,68.01,74.03,50.93,119.60,144.49,100.65,74.89,324.89,319.04,30.29,13.16,109.39
2021-11-12,146.51,176.26,32.86,68.07,74.46,51.65,121.02,147.37,99.56,75.68,337.92,323.16,30.29,12.69,109.86
2021-11-15,146.52,177.28,33.01,69.08,74.42,51.88,120.85,147.15,99.48,74.71,344.53,322.54,29.93,12.71,109.33
2021-11-16,147.50,177.04,32.95,68.80,75.05,52.16,122.05,146.58,99.14,75.07,339.97,325.84,30.10,12.69,109.29
2021-11-17,149.93,177.45,33.02,68.53,76.45,52.24,122.78,146.75,98.80,75.41,337.80,326.06,29.17,12.88,110.20
2021-11-18,154.21,184.80,33.14,68.90,76.44,52.71,124.28,148.52,97.63,75.33,335.74,328.13,31.57,12.85,114.21
2021-11-19,156.82,183.83,32.24,68.49,75.99,52.15,123.93,147.62,97.12,75.23,342.29,329.89,32.88,12.37,115.01
2021-11-22,157.28,178.63,32.04,69.31,75.30,50.74,122.20,145.02,97.47,75.22,338.04,326.74,31.85,12.39,115.47
2021-11-23,157.66,179.00,31.63,67.44,73.65,50.91,123.15,144.50,97.74,73.66,334.31,324.67,31.64,12.33,112.33
2021-11-24,158.18,179.02,31.94,67.57,72.60,51.24,125.45,144.84,97.69,73.69,338.09,324.89,32.57,12.44,111.73
2021-11-26,153.17,175.23,31.24,65.55,70.71,50.13,121.71,140.93,96.92,71.43,330.22,316.98,31.40,12.32,108.38
2021-11-29,156.52,178.08,31.65,67.02,70.76,51.75,126.00,144.25,99.17,73.31,335.09,323.66,33.27,12.39,110.40
2021-11-30,161.46,175.35,31.01,64.68,69.84,50.78,119.71,140.65,98.00,71.52,321.64,317.86,32.57,12.08,108.43
2021-12-01,160.95,172.19,30.35,64.56,69.75,50.87,116.49,139.81,97.85,71.09,307.90,317.37,31.34,11.78,111.65
2021-12-02,159.96,171.87,30.82,65.61,71.62,50.66,119.53,141.71,97.83,72.51,307.69,316.80,32.02,11.89,112.64
2021-12-03,158.08,169.49,30.30,64.06,68.75,51.18,114.46,140.75,99.46,70.73,304.17,310.57,30.60,12.03,110.45
2021-12-06,161.48,171.37,30.41,64.10,69.44,51.81,114.01,141.90,100.35,71.47,315.10,313.63,29.94,12.30,110.27
2021-12-07,167.21,176.16,31.58,64.87,69.36,54.14,117.91,145.98,101.75,74.64,320.00,322.02,32.32,12.69,113.22
2021-12-08,171.02,176.16,31.37,64.92,69.06,53.97,114.54,146.88,102.95,73.95,327.68,322.07,31.73,12.42,112.74
2021-12-09,170.51,174.17,32.17,64.41,68.80,53.50,113.40,146.34,103.41,72.78,326.95,320.27,30.39,12.22,110.61
2021-12-10,175.29,172.21,32.67,63.64,67.72,57.93,113.23,146.70,103.85,72.38,326.88,329.35,30.10,12.09,110.26
2021-12-13,171.66,169.57,33.04,63.61,66.87,57.01,109.17,144.54,102.59,69.54,331.58,326.33,28.07,11.81,107.76
2021-12-14,170.28,169.09,32.78,62.62,65.98,56.39,107.23,142.64,103.57,70.17,330.83,315.69,28.25,11.58,107.64
2021-12-15,175.14,173.32,34.67,64.11,66.88,58.68,108.22,145.15,103.03,71.03,338.69,321.76,30.36,11.62,111.44
2021-12-16,168.26,168.87,32.53,63.78,65.24,56.92,104.88,143.18,105.39,68.29,331.98,312.39,28.30,11.55,108.34
2021-12-17,167.17,170.02,33.76,64.27,66.40,58.23,104.32,140.48,106.62,68.77,330.88,311.33,27.71,11.66,108.11
2021-12-20,165.81,167.08,33.58,62.67,63.73,59.15,101.32,140.36,106.34,67.80,322.62,307.59,27.63,11.33,106.83
2021-12-21,168.98,170.42,34.48,65.70,66.61,59.64,104.45,142.21,107.93,69.32,331.29,314.68,28.98,11.72,109.15
2021-12-22,171.56,171.04,34.88,66.04,68.40,60.47,110.45,145.13,108.59,71.09,327.57,320.37,29.31,11.97,112.74
2021-12-23,172.19,171.07,35.46,67.86,70.44,61.36,114.25,145.63,109.32,72.76,332.32,321.80,29.55,11.91,112.16
2021-12-27,176.15,169.67,36.71,67.64,71.69,62.23,114.33,146.61,110.15,74.21,343.17,329.26,30.85,12.00,114.04
2021-12-28,175.13,170.66,36.22,67.13,71.03,61.74,111.19,145.40,111.00,73.71,343.21,328.11,30.23,11.95,113.44
2021-12-29,175.22,169.20,36.43,66.52,70.06,62.08,108.76,145.37,111.60,71.57,339.95,328.78,29.91,11.93,112.84
2021-12-30,174.06,168.64,35.79,66.74,70.17,61.38,108.75,144.92,112.07,71.83,341.36,326.25,29.49,11.95,111.92
2021-12-31,173.45,166.72,35.94,66.18,70.36,61.41,109.50,143.58,111.86,71.57,333.42,323.37,29.32,11.90,111.82
2022-01-03,177.79,170.40,35.56,65.36,68.56,61.22,107.17,143.72,113.85,70.63,335.59,321.86,30.03,11.79,119.71
2022-01-04,175.53,167.52,34.67,67.22,68.39,61.92,105.74,143.13,115.51,71.39,333.60,316.34,29.20,11.59,123.98
2022-01-05,170.86,164.36,33.29,63.60,64.16,59.34,99.69,136.56,115.67,66.27,321.35,304.19,27.52,11.17,118.09
2022-01-06,168.01,163.25,33.17,63.57,64.02,58.79,100.84,136.54,113.26,67.81,329.57,301.79,28.09,11.41,119.40
2022-01-07,168.17,162.55,32.37,63.01,64.93,57.14,98.72,135.81,112.84,66.77,328.90,301.94,27.16,11.18,114.78
2022-01-10,168.19,161.49,32.88,62.46,64.67,57.33,97.09,137.45,113.01,66.58,325.21,302.17,27.31,10.94,116.19
2022-01-11,171.02,165.36,33.29,64.49,67.96,57.41,102.66,138.51,111.20,68.86,331.46,302.85,27.73,11.03,120.05
2022-01-12,171.46,165.21,33.26,64.66,67.58,57.41,103.54,140.19,111.80,69.30,330.36,306.01,27.91,11.01,122.90
2022-01-13,168.19,161.21,32.80,63.55,66.29,55.12,100.66,137.37,112.78,67.11,323.64,293.06,26.49,10.86,129.37
2022-01-14,169.05,162.14,32.44,62.89,66.77,55.04,98.27,138.25,112.32,66.67,329.01,298.25,26.86,10.71,130.73
2022-01-18,165.86,158.92,31.77,61.82,65.68,53.33,96.41,134.80,111.26,65.29,315.38,290.99,25.82,10.28,124.38
2022-01-19,162.37,156.30,31.33,61.27,64.77,52.05,95.01,133.93,110.12,64.25,316.81,291.65,24.99,10.26,121.76
2022-01-20,160.69,151.67,30.49,61.22,64.17,50.55,94.41,132.14,109.48,64.44,313.80,289.98,24.07,10.16,119.27
2022-01-21,158.64,142.64,29.66,60.22,62.99,49.21,92.91,129.21,108.25,63.23,300.53,284.63,23.30,9.73,115.74
2022-01-24,157.87,144.54,30.38,59.71,62.89,49.98,92.58,129.65,107.81,62.84,306.02,284.95,23.30,9.80,117.07
2022-01-25,156.07,139.99,29.24,58.62,62.33,49.30,93.30,125.82,113.90,62.21,297.54,277.38,22.25,9.53,113.83
2022-01-26,155.98,138.87,29.49,58.07,62.18,51.42,94.34,128.10,112.36,61.99,292.07,285.28,22.70,9.58,114.39
2022-01-27,155.53,139.64,29.48,60.52,63.17,50.05,100.74,127.87,110.90,63.40,292.08,288.29,21.87,9.36,108.17
2022-01-28,166.38,143.98,30.05,62.28,64.21,51.69,105.18,132.18,112.56,65.51,299.08,296.39,22.77,9.60,109.31
2022-01-31,170.72,149.57,31.08,63.96,69.02,54.07,111.69,134.11,111.78,68.36,310.53,299.00,24.41,9.92,113.97
2022-02-01,170.56,151.19,31.08,64.56,67.19,54.70,114.21,136.43,113.42,69.61,316.22,296.87,24.56,10.40,114.36
2022-02-02,171.76,150.61,31.40,64.90,69.88,55.69,116.77,146.70,114.86,70.30,320.19,301.39,25.16,10.28,115.39
2022-02-03,168.89,138.85,30.56,63.03,67.77,53.61,113.48,141.83,115.31,68.12,235.69,289.65,23.87,9.97,111.38
2022-02-04,168.60,157.64,30.58,64.26,68.74,54.47,113.15,142.03,114.78,68.14,235.03,294.16,24.24,10.22,112.48
2022-02-07,167.89,157.94,30.54,64.77,68.31,54.23,112.62,137.98,114.85,67.95,222.95,289.36,24.65,10.17,113.68
2022-02-08,170.99,161.41,30.84,61.77,67.91,55.40,110.12,138.17,114.67,63.77,218.26,292.83,25.03,9.97,114.98
2022-02-09,172.41,161.19,32.36,63.84,70.36,56.42,115.16,140.35,115.32,66.12,229.98,299.22,26.62,10.44,116.66
2022-02-10,168.34,159.00,31.77,63.66,69.66,54.58,115.10,137.40,113.09,63.40,226.08,290.73,25.74,10.24,115.91
2022-02-11,164.94,153.29,30.23,60.01,69.18,52.92,105.72,133.10,112.38,60.29,217.64,283.68,23.87,10.11,112.47
2022-02-14,165.17,155.17,30.70,59.97,68.09,53.40,103.69,134.33,110.23,58.19,215.80,283.64,24.19,9.95,111.32
2022-02-15,169.00,156.51,32.49,61.75,69.97,55.63,106.90,135.41,110.06,60.04,219.08,288.90,26.41,10.26,115.73
2022-02-16,168.76,158.10,33.11,62.10,71.35,55.12,108.47,136.53,109.41,59.75,214.65,288.56,26.43,10.58,114.88
2022-02-17,165.17,154.65,32.31,59.96,68.41,53.44,104.92,131.37,105.85,56.24,205.90,280.11,24.43,9.47,111.31
2022-02-18,163.63,152.60,31.48,58.98,66.62,53.53,105.97,129.26,105.32,56.95,204.37,277.41,23.57,9.81,110.89
2022-02-22,160.71,150.20,30.46,58.09,65.38,53.30,104.05,128.67,104.96,55.88,200.32,277.21,23.32,9.81,108.66
2022-02-23,156.55,144.83,29.54,57.08,63.54,52.16,103.38,126.47,103.39,55.84,196.72,270.03,22.32,9.51,107.72
2022-02-24,159.17,151.36,30.22,57.14,65.39,53.53,103.76,131.52,103.31,56.58,205.79,283.83,23.67,9.67,103.98
2022-02-25,161.23,153.79,30.88,60.36,69.02,54.27,110.18,133.28,105.18,58.75,208.65,286.45,24.08,10.00,103.38
2022-02-28,161.49,153.56,30.68,59.99,70.21,54.22,109.06,133.87,103.76,57.89,209.19,287.88,24.31,10.06,99.46
2022-03-01,159.62,151.14,29.47,57.36,68.55,52.62,105.88,132.88,102.78,55.61,201.72,284.18,23.40,9.73,100.42
2022-03-02,162.90,152.05,30.76,59.68,71.18,54.06,111.41,133.39,104.91,57.90,206.30,289.22,24.15,10.20,101.87
2022-03-03,162.58,147.90,30.08,59.35,67.03,53.40,107.67,132.72,106.66,55.64,201.20,285.11,23.64,9.80,101.11
2022-03-04,159.59,145.64,29.64,58.35,64.64,55.01,103.66,130.75,107.24,53.82,198.32,279.27,22.87,9.33,97.64
2022-03-07,155.80,137.45,28.61,53.58,58.81,52.67,93.29,125.27,106.78,49.26,185.84,268.72,21.29,9.01,92.28
2022-03-08,153.98,136.01,28.65,55.17,57.46,53.16,92.93,125.99,106.45,50.33,188.63,265.77,21.45,9.16,92.94
2022-03-09,159.37,139.28,30.15,58.17,61.42,55.10,99.36,132.25,106.90,52.93,196.77,277.96,22.95,9.85,97.54
2022-03-10,155.04,146.82,30.23,57.05,61.79,54.24,99.98,131.27,105.32,51.47,193.51,275.16,22.59,9.86,96.62
2022-03-11,151.33,145.52,29.98,57.95,61.69,53.33,99.29,128.73,104.99,50.35,185.98,269.84,22.03,9.97,94.25
2022-03-14,147.31,141.85,28.82,54.61,60.57,52.40,93.05,124.84,104.97,48.96,185.01,266.34,21.27,9.42,92.29
2022-03-15,151.68,147.37,30.29,54.74,61.70,54.71,93.87,128.06,106.41,50.15,190.36,276.66,22.90,9.55,94.88
2022-03-16,156.09,153.10,31.05,57.25,65.90,56.03,99.29,132.11,107.60,53.40,201.86,283.64,24.42,10.14,98.70
2022-03-17,157.09,157.24,31.50,56.60,67.29,55.62,102.61,132.66,108.38,55.52,206.03,284.44,24.69,10.34,99.45
2022-03-18,160.38,161.25,32.81,57.52,70.39,56.34,105.10,134.93,109.06,57.27,214.61,289.46,26.37,10.32,99.67
2022-03-21,161.75,161.49,32.99,57.45,68.49,55.87,104.91,134.91,108.50,56.23,209.65,288.23,26.65,10.11,99.85
2022-03-22,165.11,164.89,34.01,59.45,70.12,56.80,107.91,138.64,109.31,57.92,214.76,292.95,26.44,10.19,99.96
2022-03-23,166.47,163.41,33.29,57.71,68.70,55.69,105.90,137.06,108.67,56.79,211.60,288.55,25.56,10.10,98.39
2022-03-24,170.25,163.65,34.92,58.73,69.11,58.21,107.54,140.33,109.47,57.05,217.66,292.99,28.07,10.10,100.79
2022-03-25,170.88,164.77,34.60,57.45,69.07,58.43,105.92,140.43,111.25,56.49,219.89,292.59,27.61,9.97,99.67
2022-03-28,171.74,168.99,34.85,58.10,69.54,58.80,106.54,140.21,111.35,56.41,221.64,299.35,28.13,10.02,99.30
2022-03-29,175.03,169.32,35.20,60.40,72.23,59.60,112.74,141.25,111.75,59.49,227.86,303.89,28.57,10.49,102.03
2022-03-30,173.87,166.30,34.55,57.94,71.34,58.64,108.85,140.69,111.91,57.11,225.87,302.40,27.61,10.12,99.67
2022-03-31,170.78,163.00,34.74,56.98,70.94,58.51,108.60,137.85,110.12,56.30,220.42,297.05,27.20,10.20,97.37
2022-04-01,170.48,163.56,34.87,57.29,72.52,58.26,109.62,138.92,110.23,57.56,222.89,298.12,26.63,10.29,96.00
2022-04-04,174.52,168.35,35.69,58.24,73.69,58.99,111.71,141.71,110.33,57.72,231.85,303.46,27.28,10.50,97.86
2022-04-05,171.22,164.05,35.27,56.19,71.07,57.06,105.75,139.36,109.17,55.35,229.82,299.52,25.85,10.38,95.72
2022-04-06,168.06,158.76,33.00,54.26,69.38,55.94,101.16,135.35,109.59,54.21,221.36,288.56,24.33,10.18,94.49
2022-04-07,168.36,157.78,33.21,53.01,69.86,56.03,98.94,134.69,108.88,53.74,221.01,290.36,24.14,10.07,93.88
2022-04-08,166.35,154.46,32.76,52.91,70.18,54.54,98.36,132.12,108.18,55.56,220.39,286.12,23.05,10.30,92.73
2022-04-11,162.11,151.12,31.79,52.27,67.29,53.95,96.51,127.69,107.03,54.17,214.58,274.84,21.85,10.73,91.12
2022-04-12,163.98,150.79,31.85,51.02,66.37,54.36,97.04,126.59,106.70,53.44,212.28,271.76,21.44,10.77,91.00
2022-04-13,166.66,155.54,32.84,53.08,68.68,55.06,99.62,128.75,106.84,54.40,213.12,277.11,22.14,11.31,94.79
2022-04-14,161.66,151.71,31.65,52.84,67.50,53.32,96.66,125.62,107.19,53.20,208.35,269.61,21.19,11.34,91.86
2022-04-18,161.44,152.79,31.55,52.17,66.95,54.50,95.81,126.55,106.86,52.53,208.94,270.27,21.72,11.24,92.24
2022-04-19,163.72,158.12,32.21,53.85,70.05,55.53,100.51,128.87,109.39,54.34,215.42,274.88,22.13,11.64,92.88
2022-04-20,163.56,154.00,31.79,54.38,71.62,55.54,103.00,126.91,117.15,55.78,198.68,275.90,21.42,11.53,92.47
2022-04-21,162.77,148.30,30.05,51.62,67.77,55.07,96.35,123.72,118.45,51.87,186.43,270.55,20.12,10.88,91.20
2022-04-22,158.24,144.35,29.42,49.57,66.04,54.54,94.61,118.58,117.09,49.85,182.51,264.02,19.46,10.63,89.36
2022-04-25,159.30,146.07,29.74,49.99,66.84,54.62,96.27,121.99,117.81,51.03,185.36,270.47,19.84,10.63,89.88
2022-04-26,153.36,139.39,28.81,47.02,62.60,52.04,91.78,117.61,115.35,48.99,179.37,260.35,18.73,10.09,86.64
2022-04-27,153.13,138.17,28.80,46.80,61.37,51.99,91.95,113.29,114.39,49.76,173.43,272.87,18.36,10.13,84.29
2022-04-28,160.05,144.60,30.23,48.08,62.00,53.79,92.65,117.48,114.97,50.63,203.94,279.05,19.72,10.05,88.93
2022-04-29,154.19,124.28,28.89,45.74,57.83,51.51,87.97,113.11,111.98,49.08,198.72,267.38,18.49,9.60,86.79
2022-05-02,154.49,124.50,29.57,47.72,59.05,53.55,91.63,115.56,112.68,50.98,209.29,274.08,19.47,9.98,87.56
2022-05-03,155.98,124.25,28.51,47.55,60.52,54.00,93.21,116.30,112.24,52.28,210.18,271.49,19.54,10.13,87.44
2022-05-04,162.37,125.93,29.45,49.32,62.88,56.09,96.66,121.19,116.37,55.22,221.47,279.39,20.27,10.08,89.64
2022-05-05,153.33,116.41,27.75,49.06,60.44,53.89,90.91,115.48,115.12,53.31,206.47,267.22,18.79,9.77,86.06
2022-05-06,154.05,114.77,27.75,48.62,59.29,53.90,87.90,114.73,116.60,51.56,202.00,264.69,18.62,9.86,85.57
2022-05-09,148.94,108.79,25.62,45.54,55.27,52.30,83.72,111.52,115.25,48.01,194.50,254.92,16.90,9.20,81.53
2022-05-10,151.34,108.86,26.28,46.36,56.28,54.02,85.76,113.39,110.70,49.26,195.93,259.66,17.54,8.84,82.95
2022-05-11,143.49,105.37,25.73,46.89,55.04,52.69,83.75,112.60,112.08,48.29,187.10,251.03,16.58,8.43,82.02
2022-05-12,139.63,106.93,25.42,47.40,55.76,53.11,86.11,111.85,113.93,46.51,189.58,246.02,16.13,8.50,81.89
2022-05-13,144.09,113.06,27.16,49.82,59.85,54.66,93.38,115.03,114.53,49.82,196.89,251.58,17.65,8.95,84.95
2022-05-16,142.55,110.81,26.25,49.18,58.74,54.14,90.68,113.44,115.75,49.21,198.30,251.95,17.21,8.95,84.43
2022-05-17,146.18,115.37,26.84,50.75,60.95,56.51,93.31,115.45,118.62,51.28,200.86,257.07,18.12,9.33,87.15
2022-05-18,137.93,107.11,25.64,50.32,58.33,53.02,89.68,110.92,113.96,49.04,190.57,245.37,16.89,9.06,84.55
2022-05-19,134.53,107.32,25.27,49.96,58.23,50.75,90.58,109.41,111.15,48.75,189.62,244.46,17.07,9.12,84.25
2022-05-20,134.77,107.59,25.66,50.45,58.30,50.47,93.17,107.95,110.14,50.00,191.86,243.90,16.64,9.48,84.78
2022-05-23,140.17,107.56,25.58,51.14,59.55,48.91,93.93,110.51,112.44,50.18,194.52,251.71,16.85,9.55,85.45
2022-05-24,137.48,104.10,24.92,49.62,57.99,48.71,93.45,105.04,114.70,48.29,179.70,250.72,16.11,9.65,82.86
2022-05-25,137.64,106.78,25.24,51.66,59.19,49.40,96.18,104.88,115.21,48.88,182.23,253.52,16.92,9.63,84.43
2022-05-26,140.83,111.08,25.93,53.82,61.53,51.17,102.46,106.85,117.35,52.59,189.96,256.78,17.80,9.74,84.98
